px=783088.367893, py=798430.400920, pz=911640.923326
px=302242.444972, py=711894.712861, pz=746552.134690
px=835538.975910, py=42157.009408, pz=774527.706338
px=63006.845734, py=487111.981038, pz=192984.834578
px=482122.971114, py=967390.925716, pz=425369.202545
px=55285.323365, py=649565.062448, pz=353649.416153
px=708161.905294, py=490974.268107, pz=575450.550654
px=16667.058142, py=532345.026703, pz=149623.557747
px=558975.514093, py=174947.359456, pz=395711.695603
px=948284.685805, py=213111.188689, pz=297503.344786
px=504919.175120, py=313640.686025, pz=446837.667956
px=318537.886778, py=393418.709177, pz=180432.838182
px=104953.354542, py=159925.909068, pz=602081.233390
px=674649.195083, py=494407.962614, pz=332398.141326
px=384223.963197, py=587880.937481, pz=356140.784933
px=993349.645993, py=267705.386241, pz=992936.248908
px=917071.371899, py=124432.989491, pz=925941.060845
px=617258.641283, py=115075.265289, pz=814400.470624
px=543339.677627, py=495054.340125, pz=797317.231967
px=152310.166269, py=602991.409367, pz=66712.866477
px=713482.612540, py=578647.345718, pz=652960.148409
px=550717.537665, py=374504.270000, pz=444403.176602
px=78386.071928, py=103615.817270, pz=790721.163897
px=3782.733251, py=328459.137824, pz=490547.312101
px=721895.942700, py=294137.997969, pz=930469.982294
px=865083.052142, py=186593.809830, pz=16888.887679
px=426788.290262, py=859079.914884, pz=21697.962440
px=611898.371605, py=46086.963694, pz=627588.577939
px=562899.424993, py=90908.489107, pz=334650.470918
px=263429.914434, py=590076.391515, pz=641641.386605
px=569095.052492, py=903355.032530, pz=755051.042777
px=356682.658045, py=720228.841640, pz=328134.771356
px=579466.767240, py=791930.193458, pz=844584.389981
px=7863.284872, py=249205.749415, pz=165566.669496
px=950593.772588, py=16230.347835, pz=357277.230770
px=170141.336671, py=264275.448623, pz=229541.919901
px=478746.835899, py=555645.690468, pz=493279.533438
px=350044.645662, py=645316.016888, pz=902393.018995
px=179807.671875, py=194848.702955, pz=780581.568432
px=980992.694806, py=419684.335612, pz=974049.140937
px=240751.131876, py=559446.449504, pz=932785.948388
px=57866.312657, py=97872.604325, pz=319600.524092
px=352025.699700, py=174181.167095, pz=947886.315257
px=557738.066604, py=785748.574123, pz=605742.529689
px=231360.895718, py=182312.807485, pz=925793.864036
px=219151.053690, py=221606.757908, pz=403145.485979
px=970911.252199, py=869754.897584, pz=727591.352007
px=325054.358862, py=339463.303279, pz=229810.739832
px=661635.406415, py=433347.386771, pz=134389.887617
px=258007.878873, py=312363.412031, pz=254382.871898
px=46021.352277, py=95202.439426, pz=941839.414818
px=15038.491685, py=849207.416315, pz=755465.958348
px=696361.867854, py=403554.774935, pz=246688.931793
px=468285.270349, py=279167.465721, pz=334760.408763
px=797558.936072, py=599262.931634, pz=555290.253530
px=23919.346791, py=147095.703006, pz=316307.853360
px=989022.515613, py=589353.715958, pz=357484.756392
px=661431.816403, py=461712.595971, pz=790954.611645
px=47656.060098, py=173621.263499, pz=393720.188925
px=932430.636588, py=928688.645636, pz=724706.902813
px=656730.402921, py=806527.629943, pz=932182.314414
px=520872.097604, py=406541.433009, pz=967114.534314
px=759061.807315, py=40339.407839, pz=225089.802642
px=766164.240657, py=204364.444396, pz=100680.798684
px=356266.302165, py=715741.844812, pz=330502.511486
px=352615.765853, py=362456.614151, pz=980729.634732
px=667683.261483, py=335220.752942, pz=814368.967039
px=498395.953479, py=352173.379601, pz=219216.216533
px=718512.591728, py=29141.131093, pz=803241.636812
px=561035.331264, py=769927.018350, pz=535386.558060
px=980743.261300, py=30300.422952, pz=558346.736395
px=162007.697379, py=311556.414773, pz=592869.971332
px=320644.722492, py=125339.740498, pz=526268.692516
px=85408.094480, py=159097.975220, pz=393911.279039
px=640138.158334, py=106029.837300, pz=938828.354535
px=342739.967570, py=380077.947760, pz=141796.601664
px=589229.445845, py=216205.575651, pz=288111.448083
px=70915.840467, py=192042.972306, pz=99788.713207
px=753486.651397, py=599758.424418, pz=406483.956514
px=573764.881183, py=889029.260130, pz=630754.074505
px=536891.533299, py=525714.130541, pz=855311.315227
px=845480.981275, py=785451.645019, pz=383979.160299
px=644662.654565, py=495874.511591, pz=855770.916970
px=492057.835518, py=880050.652007, pz=508707.746962
px=272039.559950, py=642456.527982, pz=806231.328490
px=277370.905781, py=602008.552280, pz=788762.206743
px=374022.273890, py=752485.392847, pz=567205.069245
px=696567.298280, py=835647.792945, pz=692553.604766
px=122170.345031, py=441223.380295, pz=563589.338048
px=383622.282314, py=348242.606924, pz=920797.911728
px=570012.780458, py=889345.571456, pz=664031.362006
px=826624.200483, py=465662.157275, pz=299758.424864
px=375958.857438, py=826209.543208, pz=485616.201787
px=393354.208916, py=440402.957076, pz=22015.621229
px=233516.695357, py=884218.582808, pz=753464.874800
px=992230.585034, py=641556.855364, pz=110441.614129
px=199286.362960, py=490769.081876, pz=261367.687971
px=221380.690852, py=820590.813912, pz=548994.470449
px=653405.274059, py=60729.036419, pz=337652.546257
px=321022.832117, py=340891.070277, pz=517139.609034
px=13066.570533, py=110964.042068, pz=720358.890121
px=339549.896718, py=27186.618080, pz=592628.502692
px=960606.701193, py=240253.013496, pz=978383.848716
px=549729.375138, py=644591.823640, pz=138061.986988
px=98617.383148, py=897300.409203, pz=728898.137689
px=234271.903381, py=696490.128373, pz=260126.222800
px=402974.703986, py=458827.645291, pz=104913.659712
px=876962.697961, py=701477.504062, pz=481107.591384
px=555364.519694, py=952726.031688, pz=778292.387761
px=578649.142277, py=987559.623238, pz=424763.433085
px=364019.875396, py=836945.089489, pz=875964.711974
px=140882.733110, py=730218.743147, pz=990165.672019
px=166744.597713, py=396054.194788, pz=915266.385028
px=630284.408712, py=145452.568176, pz=31924.285940
px=600915.805195, py=209846.452616, pz=446385.500168
px=425730.395074, py=606736.103255, pz=620132.993497
px=633963.995312, py=672927.007053, pz=314070.181712
px=180226.884973, py=800983.840924, pz=726516.924154
px=270250.116951, py=91961.858060, pz=836117.131302
px=59428.665792, py=329759.207820, pz=27212.153765
px=457804.782840, py=181742.783786, pz=113825.208143
px=683873.604066, py=445919.700762, pz=627630.669300
px=365163.885248, py=250835.654769, pz=696060.281582
px=735440.704181, py=393033.454066, pz=643115.218172
px=692535.604032, py=618567.925741, pz=409167.588058
px=574485.065879, py=933437.359945, pz=434184.453642
px=99733.631873, py=553462.195986, pz=724455.668078
px=483335.422913, py=209323.950454, pz=997709.109542
px=121044.752408, py=706140.254450, pz=321710.079355
px=560969.129478, py=242038.188331, pz=490024.117366
px=900883.227756, py=63927.458002, pz=993916.646506
px=769444.329241, py=552350.426197, pz=298816.503463
px=301924.423831, py=223933.554034, pz=798379.447496
px=848286.370052, py=35884.846695, pz=180057.970587
px=583452.218509, py=123828.979323, pz=144241.026795
px=251237.770109, py=674062.999513, pz=942969.787297
px=69131.816006, py=280336.476672, pz=708426.636608
px=290177.212627, py=513059.564143, pz=674098.564875
px=927824.877479, py=101933.224571, pz=353733.188981
px=403057.684546, py=8177.710710, pz=358128.361571
px=120406.867902, py=953133.083702, pz=843069.929203
px=689156.086896, py=415961.121029, pz=171100.754286
px=230721.176634, py=691530.144142, pz=759591.132264
px=832961.766390, py=441718.444821, pz=496502.368094
px=694356.899362, py=451915.458365, pz=409202.231185
px=567040.908363, py=570515.766496, pz=38923.480481
px=68265.579783, py=694410.956027, pz=961571.640319
px=486905.168388, py=808875.292165, pz=38519.518106
px=99275.506100, py=580131.940500, pz=146253.356671
px=116189.135838, py=83379.036638, pz=85265.564220
px=714501.344474, py=707129.390381, pz=17165.461950
px=138428.678656, py=624412.653316, pz=7930.287244
px=758986.937526, py=79237.150357, pz=98330.694832
px=226170.288099, py=873726.867184, pz=556587.509935
px=9279.650386, py=231820.275311, pz=842049.956746
px=52380.745738, py=8747.334384, pz=388315.126481
px=400531.070515, py=793542.348774, pz=436802.934293
px=99006.104435, py=323128.755231, pz=848773.648691
px=295263.736912, py=443221.917382, pz=396139.429941
px=405708.811465, py=944734.865650, pz=247729.201855
px=736478.204566, py=976723.345646, pz=692026.447025
px=781691.447999, py=684109.341338, pz=293837.047412
px=338215.925398, py=437668.559260, pz=899438.939012
px=400618.543827, py=380695.892120, pz=833654.990686
px=350323.747676, py=25293.633475, pz=732936.757738
px=252386.792191, py=147172.066250, pz=672533.237528
px=151735.926583, py=942195.075362, pz=589802.934408
px=103480.517252, py=60369.801884, pz=465369.627481
px=823915.447866, py=220188.976780, pz=336615.282642
px=337137.367735, py=245892.785940, pz=40777.815871
px=25744.027588, py=349518.376098, pz=98047.042762
px=385126.655849, py=687889.706447, pz=602900.784114
px=310336.979463, py=939986.094454, pz=618233.742845
px=437481.077204, py=180424.443248, pz=846417.205683
px=955656.023942, py=607174.353518, pz=713535.204656
px=623949.990548, py=806673.327762, pz=136149.723562
px=679521.630288, py=39182.222947, pz=305976.717477
px=626052.788112, py=123018.996058, pz=65707.822324
px=182004.486603, py=893268.811776, pz=712806.693016
px=723247.564439, py=567143.281896, pz=563785.598265
px=23911.301777, py=133243.923233, pz=795678.474261
px=195304.260691, py=988661.230641, pz=94946.240258
px=167963.659613, py=322100.265449, pz=859446.544872
px=857598.384654, py=14387.441088, pz=582015.961927
px=542522.090442, py=946166.124211, pz=277714.638139
px=189354.277565, py=421275.655933, pz=138231.554592
px=69630.392936, py=357828.036952, pz=861211.918861
px=326196.202771, py=852262.924014, pz=670183.727207
px=766852.501828, py=626055.182993, pz=925482.541135
px=673092.613210, py=137321.095728, pz=768943.148769
px=625147.677799, py=94209.199228, pz=262791.511688
px=385316.398253, py=449526.069522, pz=57541.886381
px=31942.614218, py=376463.213675, pz=822383.839630
px=958789.476494, py=643726.499917, pz=670450.901132
px=997642.380729, py=60913.828032, pz=809649.636068
px=38533.048375, py=193456.392648, pz=626146.190931
px=453585.077141, py=168204.284587, pz=489952.281772
px=8467.132848, py=53728.933379, pz=792107.841575
px=651138.985476, py=265386.728718, pz=358499.838195
px=687865.736633, py=850536.179677, pz=201667.251920
px=715676.980995, py=408448.280870, pz=463143.368846
px=900135.334932, py=445939.629771, pz=701154.320714
px=422273.142080, py=170631.784056, pz=932425.061385
px=7366.229838, py=371260.857511, pz=640131.426127
px=967070.705600, py=779430.762115, pz=339785.182177
px=439561.600617, py=223069.987654, pz=383294.948409
px=366053.678826, py=95515.222893, pz=78911.392732
px=619760.856296, py=24173.099098, pz=194730.775858
px=290463.931752, py=512710.128676, pz=290140.849714
px=35121.504364, py=825598.542847, pz=421645.087989
px=680245.472834, py=296248.842130, pz=418213.924244
px=826413.696301, py=387023.025549, pz=703029.108350
px=388679.183551, py=249236.299829, pz=104826.222691
px=372743.359511, py=262560.070747, pz=511502.227211
px=25093.518273, py=199101.838256, pz=460121.540346
px=39441.815122, py=437401.165221, pz=237000.351919
px=445347.102279, py=230824.360275, pz=597055.686249
px=700525.740218, py=114566.467847, pz=544491.334024
px=524496.086301, py=535473.395255, pz=438342.021932
px=610130.244017, py=590645.005915, pz=164817.011147
px=521634.509002, py=222615.554454, pz=738742.829924
px=456368.538434, py=994797.557351, pz=908938.025064
px=519778.275689, py=606626.367578, pz=370561.413926
px=314846.073840, py=99831.472546, pz=312991.155428
px=161161.577621, py=72467.623239, pz=211894.816687
px=657013.596901, py=91807.790295, pz=170432.915616
px=945338.628840, py=192484.708864, pz=303566.407410
px=338417.341819, py=427170.922431, pz=333148.732832
px=739326.149382, py=853249.910525, pz=348626.325234
px=623308.881228, py=194706.991528, pz=149699.950204
px=164092.953999, py=598888.905781, pz=203466.957779
px=744822.647203, py=645469.315176, pz=904956.079978
px=399586.084342, py=986054.442171, pz=205294.833892
px=424280.901807, py=237221.532055, pz=840290.965828
px=734507.369997, py=639944.994927, pz=453726.462904
px=411531.359961, py=652840.341463, pz=812983.960641
px=436491.519770, py=980848.026360, pz=513809.634499
px=838557.748876, py=935222.433050, pz=592407.993504
px=668836.026055, py=874076.720630, pz=377355.412794
px=778095.016199, py=141876.074687, pz=775544.327590
px=531970.545923, py=89853.766068, pz=982836.725384
px=13015.625190, py=969533.314971, pz=577180.257832
px=871612.236664, py=266610.203432, pz=293718.118361
px=764471.306641, py=338985.455987, pz=147236.425863
px=813119.323494, py=368425.857263, pz=164476.004969
px=511129.641402, py=611267.295518, pz=543106.197970
px=698966.192044, py=470552.478014, pz=992181.050304
px=894602.635154, py=408027.389994, pz=214428.476443
px=968428.465592, py=371255.138554, pz=448756.576835
px=94125.910034, py=416998.388483, pz=933540.094355
px=580951.932481, py=175554.820106, pz=639176.638900
px=308009.993026, py=746187.136900, pz=410490.246069
px=988519.518201, py=832511.788666, pz=729290.726745
px=20186.305745, py=258912.183945, pz=112430.035272
px=471343.624720, py=57067.890872, pz=624378.213819
px=902339.010705, py=238810.504960, pz=704368.428301
px=920650.428327, py=292497.694424, pz=745970.386013
px=330259.660047, py=757957.180971, pz=785397.600232
px=260351.743117, py=274223.083152, pz=727640.234725
px=794765.998574, py=186831.153641, pz=581277.724526
px=436977.386631, py=241435.672018, pz=431666.054076
px=835175.380677, py=33932.516015, pz=342619.106527
px=266682.059009, py=141711.212140, pz=714975.349322
px=384274.228305, py=611078.708621, pz=143298.587977
px=880184.546466, py=286560.297795, pz=525213.785776
px=807666.217533, py=178639.609171, pz=87900.244879
px=643667.433960, py=257476.046966, pz=134842.660479
px=775717.353661, py=977085.432932, pz=498442.371558
px=639891.913515, py=249055.328197, pz=689021.548853
px=703696.661133, py=290534.534584, pz=875382.833976
px=675354.578565, py=447428.551151, pz=777517.331008
px=588404.609371, py=467929.421678, pz=919085.304356
px=891997.175447, py=389339.320388, pz=464848.362888
px=958012.187649, py=620674.287334, pz=492893.280125
px=252912.722430, py=964208.466805, pz=844216.097706
px=281627.569989, py=171879.773307, pz=368206.169370
px=457858.260821, py=28929.921662, pz=621620.001171
px=987590.742322, py=483240.947262, pz=404947.706867
px=555852.309003, py=584327.057412, pz=406622.760054
px=831282.002302, py=663558.373762, pz=782566.383112
px=375572.864017, py=974542.419561, pz=562205.209122
px=35808.823518, py=131377.907956, pz=355248.179073
px=679691.195737, py=272804.543991, pz=410279.011886
px=369184.590514, py=539985.559831, pz=409607.398144
px=737077.236099, py=853432.689767, pz=334206.804934
px=192019.913967, py=762893.907548, pz=766348.332524
px=905329.660458, py=604194.735660, pz=615700.643525
px=913100.380538, py=10662.607335, pz=780292.448076
px=924967.618950, py=396177.053851, pz=588845.771567
px=759380.407576, py=539145.907515, pz=563875.637957
px=362001.097840, py=771318.339006, pz=914562.118809
px=526274.935797, py=131160.041233, pz=857297.422972
px=315449.725729, py=398602.791680, pz=458655.774356
px=770614.257328, py=984983.397356, pz=772133.153183
px=699084.188130, py=933888.085487, pz=776617.908108
px=258650.542958, py=758388.311084, pz=275272.709431
px=483647.521687, py=47693.877578, pz=765374.494279
px=171490.651043, py=805359.666329, pz=992066.766501
px=945295.818666, py=795699.177031, pz=275742.050989
px=935226.250165, py=645904.291338, pz=643190.735521
px=279927.716351, py=371392.436131, pz=93338.356430
px=931929.535908, py=600943.195432, pz=643655.752374
px=458431.198327, py=373016.805943, pz=952477.980375
px=969018.854089, py=206671.835275, pz=97993.228842
px=75398.607292, py=7912.774892, pz=277928.334144
px=487732.958514, py=6334.391277, pz=731482.232214
px=201778.793122, py=610248.615270, pz=509123.488457
px=279281.423916, py=334717.763152, pz=602364.907520
px=524857.100891, py=714948.822976, pz=747405.839185
px=116423.869358, py=457254.159354, pz=189590.432166
px=457594.682785, py=422121.381764, pz=239433.478284
px=810890.775299, py=895724.800430, pz=492204.492299
px=644178.804569, py=711163.090884, pz=596880.973613
px=779912.060118, py=525009.367824, pz=723161.721193
px=58285.996269, py=793166.625039, pz=220932.978449
px=410032.671778, py=819233.853775, pz=929860.123021
px=604775.465603, py=357138.999609, pz=638595.030560
px=499038.334046, py=86886.195475, pz=525662.167576
px=872576.939842, py=922296.865487, pz=334348.773392
px=480616.988182, py=152037.113897, pz=669344.207758
px=786736.233358, py=260348.493583, pz=76477.989721
px=527073.659480, py=451944.262231, pz=604814.563220
px=228500.315741, py=365800.049100, pz=545883.094803
px=920102.199581, py=181096.670334, pz=736905.995701
px=619022.952767, py=692674.632135, pz=863988.271163
px=242219.627586, py=191640.770088, pz=910085.225075
px=307351.550346, py=723408.816749, pz=391444.589592
px=84288.722503, py=579280.902634, pz=377352.790206
px=686239.065224, py=956421.035191, pz=410383.728083
px=188845.705498, py=389172.142528, pz=762495.233685
px=663434.772374, py=804459.052446, pz=972624.928900
px=394275.738926, py=943857.567027, pz=486927.454166
px=535786.253858, py=299593.143872, pz=442787.226716
px=311051.286691, py=33913.917628, pz=172328.710617
px=389807.225916, py=252485.054415, pz=792298.320441
px=302675.664282, py=376345.612759, pz=794001.730389
px=982809.290523, py=306545.955993, pz=773984.740607
px=79312.342177, py=937589.865664, pz=181256.317784
px=713606.498176, py=482945.181503, pz=10238.595581
px=275987.366900, py=36883.748922, pz=384541.606969
px=554861.292250, py=497200.024181, pz=982541.556368
px=685407.577076, py=504029.097520, pz=675178.006340
px=848765.048902, py=131359.476846, pz=459858.428347
px=739609.195792, py=219528.878129, pz=538701.796209
px=759112.104457, py=145199.834749, pz=805986.899517
px=632793.777228, py=598849.351337, pz=786795.739478
px=39291.098058, py=736559.786307, pz=503977.595772
px=558488.745063, py=916012.723636, pz=638638.520813
px=946481.634449, py=855045.366515, pz=238792.462410
px=761308.158282, py=204730.043841, pz=214563.141491
px=227839.285758, py=43419.241373, pz=222270.092168
px=515608.743700, py=484697.469196, pz=967215.813275
px=871324.646329, py=869402.918782, pz=71985.083957
px=694654.432624, py=686321.657492, pz=519172.261962
px=102038.149402, py=181558.952952, pz=72589.962108
px=403351.380151, py=392540.924816, pz=990302.264299
px=490340.639920, py=993806.636307, pz=135304.543972
px=293399.717007, py=834594.513013, pz=985716.555390
px=126569.369128, py=949031.279694, pz=479683.828150
px=297544.864508, py=194780.323628, pz=960382.219836
px=876025.408490, py=121834.464993, pz=828266.051261
px=978287.815323, py=523888.446694, pz=493308.116392
px=318795.713672, py=346446.635422, pz=503177.574604
px=902420.957547, py=417909.694952, pz=255365.509673
px=363724.895687, py=852463.738255, pz=535935.309665
px=598000.648126, py=608257.778563, pz=845961.092711
px=59185.535407, py=165565.318531, pz=483313.830997
px=358756.001539, py=115007.060268, pz=493770.912308
px=370427.338019, py=371003.654894, pz=813274.807296
px=536477.248488, py=187020.328109, pz=110051.016389
px=937989.078847, py=294641.219162, pz=269575.874485
px=244229.485812, py=80622.854548, pz=253132.996422
px=459209.997003, py=135054.171178, pz=335613.171376
px=863677.735351, py=57523.374648, pz=114275.350615
px=220248.957476, py=991947.601899, pz=579146.246048
px=246626.042367, py=303123.007395, pz=966541.490024
px=423390.025077, py=149849.460865, pz=754870.199852
px=759860.933219, py=200709.905921, pz=453626.566900
px=167970.896213, py=936910.528980, pz=802308.085406
px=155426.104238, py=621121.926476, pz=194757.256313
px=158848.007120, py=152175.000114, pz=819526.471642
px=106685.932862, py=129186.045583, pz=204206.561019
px=498896.372929, py=381888.265136, pz=762326.160235
px=38033.523624, py=146137.106134, pz=936367.919497
px=485842.720335, py=99865.581550, pz=299343.534291
px=104084.059018, py=158965.332403, pz=345546.118922
px=307019.563335, py=644789.796667, pz=821662.639476
px=919174.594959, py=867206.311034, pz=47221.221895
px=427430.913837, py=687647.441166, pz=27117.030614
px=140836.134869, py=891356.183080, pz=175917.912529
px=703186.345619, py=903277.500426, pz=664722.970391
px=462782.672957, py=911843.879212, pz=669834.832038
px=745801.179613, py=377530.485962, pz=100137.648128
px=537308.895824, py=350914.060369, pz=362009.734512
px=346907.095908, py=142046.393500, pz=877389.694368
px=653881.230431, py=288606.501879, pz=864067.132598
px=592036.073905, py=660288.215845, pz=500933.054621
px=26848.262836, py=813684.519678, pz=197371.202466
px=816726.019541, py=426045.521477, pz=627478.296229
px=534861.468403, py=618821.336400, pz=715259.545517
px=935713.329551, py=475136.184714, pz=376805.360131
px=642179.664978, py=282915.285976, pz=614072.522178
px=588788.870769, py=131233.287887, pz=328674.706529
px=702245.246751, py=294105.393049, pz=793976.432505
px=243330.747306, py=337740.529500, pz=747233.094454
px=115687.463937, py=186412.307610, pz=707914.120828
px=342907.399902, py=176308.013583, pz=694811.272069
px=567757.512650, py=426721.810128, pz=497564.341782
px=796255.040648, py=389794.950623, pz=832653.254976
px=591410.348020, py=478830.177428, pz=411561.968030
px=435508.288652, py=573331.805118, pz=753802.344152
px=813274.531905, py=154811.725037, pz=552054.457230
px=584426.264049, py=279121.280098, pz=372066.993221
px=621808.227264, py=556849.953172, pz=216090.673898
px=667938.012530, py=99546.551176, pz=946803.730409
px=758857.839163, py=481757.832771, pz=307599.710407
px=33184.015617, py=153842.346335, pz=67823.802833
px=769956.741159, py=208923.678997, pz=230966.141086
px=676241.899279, py=784379.218106, pz=486414.836180
px=897871.044499, py=769344.688885, pz=519492.246751
px=455114.945739, py=902899.403713, pz=273889.776608
px=475651.461155, py=901550.107352, pz=471994.903215
px=93964.609004, py=237094.083175, pz=316873.527890
px=547968.195255, py=149215.358928, pz=125363.530076
px=863353.534686, py=901866.836770, pz=657543.246905
px=229702.320516, py=337367.562442, pz=423442.428165
px=411210.757863, py=179358.658593, pz=223322.503580
px=2255.974688, py=740879.922237, pz=577340.979881
px=107209.876805, py=15900.084471, pz=544062.314266
px=746797.536417, py=343523.004033, pz=281707.394127
px=323546.183887, py=357980.556153, pz=993293.490287
px=349704.805153, py=364839.689850, pz=666016.080071
px=40278.002569, py=159798.760973, pz=953202.102442
px=216810.682805, py=239782.312959, pz=709791.762059
px=202445.371232, py=656624.289330, pz=989059.371886
px=141402.771236, py=292779.770258, pz=666207.835761
px=441738.043913, py=342170.210267, pz=741760.991135
px=939613.222930, py=36824.812763, pz=166733.933847
px=486694.022690, py=20208.456120, pz=497196.542215
px=416745.002660, py=33545.008099, pz=649734.810361
px=380888.128906, py=833109.372608, pz=768214.113813
px=132066.977744, py=195348.523658, pz=796181.567618
px=847524.107964, py=594288.147361, pz=264270.474644
px=665147.655080, py=232204.765533, pz=868906.073890
px=793368.828430, py=506108.395336, pz=248161.831523
px=472139.945457, py=595094.184588, pz=746789.144119
px=438163.896166, py=273950.956814, pz=914244.590363
px=728924.310594, py=160331.733148, pz=551338.205456
px=795335.881855, py=899819.639861, pz=240304.128408
px=634315.930444, py=876933.124817, pz=146324.209129
px=429950.648141, py=240964.302098, pz=315415.046612
px=767177.439020, py=457553.716749, pz=466450.152989
px=17952.601191, py=42062.773346, pz=938828.527751
px=945920.633257, py=989658.879101, pz=772361.216508
px=340040.230347, py=141157.324176, pz=911138.470964
px=274902.699003, py=10792.389174, pz=402954.096594
px=246780.514872, py=502669.516056, pz=341446.615012
px=174465.163616, py=816066.699748, pz=184332.165563
px=151236.767313, py=806921.424483, pz=332931.936319
px=888051.561214, py=817364.363469, pz=920882.008941
px=987387.513790, py=505311.479350, pz=596952.654415
px=456719.837864, py=260984.363039, pz=184721.662451
px=887431.040459, py=960007.260998, pz=321535.371292
px=553325.001644, py=331806.563274, pz=742329.906895
px=411501.250586, py=441252.381403, pz=362981.613559
px=700623.173596, py=150923.604869, pz=910512.823252
px=497610.408930, py=715522.925466, pz=630590.709434
px=373316.827490, py=802574.744039, pz=580230.672382
px=865797.781250, py=356765.076840, pz=221899.780322
px=339030.328064, py=396881.481432, pz=468719.041689
px=578234.521339, py=319948.520585, pz=766996.881174
px=629821.462364, py=614767.323105, pz=924642.000813
px=275185.540943, py=680791.524290, pz=852828.804979
px=736073.944555, py=37345.531506, pz=778397.124939
px=787698.457141, py=869660.494745, pz=508024.734608
px=157343.708884, py=808614.855081, pz=665339.653997
px=805027.921790, py=954615.741026, pz=73835.288473
px=679792.310249, py=660261.870227, pz=700465.723576
px=672794.831869, py=566175.821864, pz=64922.505882
px=757505.215230, py=361810.375754, pz=462767.347911
px=519185.024990, py=560626.683009, pz=965015.864789
px=507157.480803, py=543381.101897, pz=462740.210569
px=87082.119701, py=615842.057416, pz=389037.316755
px=447323.414266, py=924707.591334, pz=806803.167197
px=854236.244739, py=189480.748284, pz=821470.130364
px=207781.610601, py=402975.690010, pz=178728.126776
px=345504.735719, py=962664.637269, pz=206803.434433
px=593456.269650, py=39307.953275, pz=428886.278033
px=842836.909348, py=912675.176524, pz=244508.467172
px=587714.636621, py=601475.234609, pz=339169.345456
px=875476.303710, py=729354.166436, pz=586884.802399
px=858682.542217, py=848061.348042, pz=74317.259823
px=78212.482971, py=623302.285070, pz=223482.687112
px=247720.029550, py=779314.809953, pz=907357.492765
px=159287.391216, py=842385.394446, pz=491271.760511
px=758513.179023, py=623296.610206, pz=712077.583292
px=714178.686262, py=827687.795098, pz=522329.567830
px=741794.842747, py=825363.279010, pz=300515.562066
px=398406.548558, py=492795.860199, pz=971979.131442
px=144270.092501, py=292746.641315, pz=421716.558797
px=853624.461407, py=322459.977068, pz=620046.647165
px=363430.712887, py=349745.233581, pz=460671.171742
px=954996.132097, py=5310.244052, pz=364374.468198
px=237785.167059, py=941761.252286, pz=603632.828461
px=726228.214780, py=339286.586418, pz=148904.431947
px=547874.337041, py=498614.248529, pz=859506.950784
px=898133.307448, py=122198.129181, pz=274089.475334
px=735890.421102, py=698593.682027, pz=926435.032472
px=984956.558136, py=673845.152611, pz=839803.359144
px=376355.684455, py=962592.263331, pz=873504.317838
px=753541.107995, py=527090.332260, pz=177990.668429
px=971550.204480, py=52254.618323, pz=760713.262823
px=959504.136558, py=742365.618328, pz=545196.727083
px=610879.302954, py=124871.304050, pz=333657.943125
px=113764.132785, py=397883.932731, pz=330538.154736
px=508597.358898, py=252836.820278, pz=716347.783898
px=361290.661393, py=434619.824687, pz=329503.333410
px=705726.623660, py=311548.397963, pz=160115.797871
px=777887.994912, py=302244.453537, pz=446974.965135
px=191930.342842, py=807496.894108, pz=473731.502917
px=797789.425207, py=557939.420782, pz=769115.314686
px=58559.167491, py=734618.256105, pz=306487.271534
px=580433.023858, py=415722.661918, pz=341273.763709
px=239934.767575, py=79976.275329, pz=277177.674395
px=63568.182551, py=223194.618918, pz=121646.591513
px=430782.305894, py=353421.558712, pz=985520.922018
px=370006.280611, py=779228.700838, pz=551088.371618
px=237314.419357, py=548746.667300, pz=117963.047557
px=795221.971245, py=43042.188209, pz=320331.534579
px=720682.380565, py=779702.837924, pz=715398.167677
px=932596.806111, py=115464.034663, pz=828810.202800
px=649150.863477, py=713837.771262, pz=190571.894199
px=155014.679171, py=141821.439656, pz=846529.454304
px=420419.208246, py=779597.628478, pz=582082.152143
px=261926.850313, py=87228.605350, pz=9860.920293
px=319588.415257, py=235427.522177, pz=540314.957983
px=503621.302714, py=533110.087306, pz=396620.609379
px=240412.698666, py=824590.359268, pz=748666.330737
px=94318.338173, py=48831.892584, pz=767714.054234
px=48002.204861, py=659049.763122, pz=579629.490155
px=799335.210439, py=294447.520543, pz=537219.493317
px=604313.059710, py=316113.664672, pz=169068.722279
px=256876.586686, py=576070.313623, pz=699477.876303
px=477277.444560, py=465249.565714, pz=832054.420070
px=24333.851310, py=559867.493901, pz=503976.567843
px=387542.566941, py=944340.454629, pz=519284.488219
px=903716.061695, py=827755.577820, pz=320715.859145
px=671580.500426, py=561082.679714, pz=621412.775037
px=203943.269522, py=437851.657364, pz=94904.304759
px=814531.491737, py=6751.206156, pz=607574.091940
px=563612.371285, py=696924.235959, pz=530499.073927
px=820615.013763, py=954279.109867, pz=977905.860847
px=349637.607263, py=521801.192199, pz=345846.618869
px=840049.542949, py=363315.385852, pz=173455.362453
px=246582.975695, py=943088.587489, pz=872395.181133
px=159565.625348, py=702609.678779, pz=134864.960479
px=83578.040124, py=906065.284707, pz=822946.403269
px=942008.083059, py=855539.354327, pz=753894.662077
px=109597.763136, py=576409.994102, pz=801644.216127
px=228972.712843, py=470359.580452, pz=699167.646704
